id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
21814,"Annette Ireland","Scottish National Party (SNP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,1,Elected,6,1508.00000,1.00000,1509.00000,12.00000,1521.00000,113.00000,1634.00000,37.00000,1671.00000,729.00000,2400.00000,-359.00000,2041.00000,0.00000,2041.00000,0.00000,2041.00000,0.00000,2041.00000,,,,,16408,10354,10203,151,2041,4,11
21815,"Alan Lafferty","Labour Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,1,Elected,10,986.00000,3.00000,989.00000,29.00000,1018.00000,30.00000,1048.00000,488.00000,1536.00000,37.00000,1573.00000,78.08076,1651.08076,140.08572,1791.16648,37.35986,1828.52634,120.34176,1948.86810,,,,,16408,10354,10203,151,2041,4,11
21816,"David Macdonald",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,1,Elected,8,1352.00000,2.00000,1354.00000,37.00000,1391.00000,48.00000,1439.00000,66.00000,1505.00000,66.00000,1571.00000,88.10262,1659.10262,530.02692,2189.12954,-148.12954,2041.00000,0.00000,2041.00000,,,,,16408,10354,10203,151,2041,4,11
21817,"Alex Mackie","Liberal Democrats",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,0,Excluded,2,195.00000,0.00000,195.00000,-195.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,16408,10354,10203,151,2041,4,11
21818,"Stewart Miller","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,1,Elected,10,1715.00000,4.00000,1719.00000,15.00000,1734.00000,4.00000,1738.00000,24.00000,1762.00000,10.00000,1772.00000,5.08572,1777.08572,137.74790,1914.83362,21.39010,1936.22372,1391.73754,3327.96126,,,,,16408,10354,10203,151,2041,4,11
21819,"James Mills","Scottish National Party (SNP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,0,Excluded,5,809.00000,1.00000,810.00000,3.00000,813.00000,70.00000,883.00000,25.00000,908.00000,-908.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,16408,10354,10203,151,2041,4,11
21820,"Mary Montague","Labour Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,0,Excluded,4,692.00000,0.00000,692.00000,25.00000,717.00000,44.00000,761.00000,-761.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,16408,10354,10203,151,2041,4,11
21821,"Ralph Robertson",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,0,Excluded,7,995.00000,0.00000,995.00000,17.00000,1012.00000,32.00000,1044.00000,66.00000,1110.00000,16.00000,1126.00000,48.61350,1174.61350,-1174.61350,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,16408,10354,10203,151,2041,4,11
20561,"Laura Stevens","Scottish Green Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:clarkston-netherlee-and-williamwood,S13002917,"Clarkston, Netherlee and Williamwood",1,0,Excluded,3,351.00000,1.00000,352.00000,26.00000,378.00000,-378.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,16408,10354,10203,151,2041,4,11
21291,"Savio Andrew D'Souza",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,0,Excluded,4,456.00000,4.00000,460.00000,10.00000,470.00000,37.00000,507.00000,-507.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12769,7687,7595,92,1899,3,9
21292,"Paul Drury",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,0,Excluded,8,859.00000,3.00000,862.00000,14.00000,876.00000,37.00000,913.00000,172.00000,1085.00000,23.04288,1108.04288,41.04572,1149.08860,160.06737,1309.15597,-1309.15597,0.00000,,,,,,,12769,7687,7595,92,1899,3,9
13073,"Alan Findlay","Scottish Libertarian Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,0,Excluded,1,32.00000,-32.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12769,7687,7595,92,1899,3,9
21293,"Jim Fletcher","Labour Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,1,Elected,9,1431.00000,4.00000,1435.00000,3.00000,1438.00000,68.00000,1506.00000,109.00000,1615.00000,34.74720,1649.74720,65.32004,1715.06724,122.67281,1837.74005,386.67604,2224.41609,,,,,,,12769,7687,7595,92,1899,3,9
21294,"Gordon McCaskill",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,0,Excluded,2,48.00000,2.00000,50.00000,-50.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12769,7687,7595,92,1899,3,9
20941,"Colm Merrick","Scottish National Party (SNP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,1,Elected,5,1853.00000,2.00000,1855.00000,5.00000,1860.00000,38.00000,1898.00000,92.00000,1990.00000,-91.00000,1899.00000,0.00000,1899.00000,0.00000,1899.00000,0.00000,1899.00000,,,,,,,12769,7687,7595,92,1899,3,9
21295,"Christopher Park","Liberal Democrats",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,0,Excluded,3,266.00000,8.00000,274.00000,4.00000,278.00000,-278.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12769,7687,7595,92,1899,3,9
21296,"Paul Smith","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,0,Excluded,6,899.00000,5.00000,904.00000,1.00000,905.00000,38.00000,943.00000,33.00000,976.00000,2.56032,978.56032,-978.56032,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,12769,7687,7595,92,1899,3,9
21297,"Gordon Wallace","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:giffnock-and-thornliebank,S13002916,"Giffnock and Thornliebank",1,1,Elected,7,1751.00000,2.00000,1753.00000,5.00000,1758.00000,26.00000,1784.00000,41.00000,1825.00000,1.46304,1826.46304,794.05156,2620.51460,-721.51460,1899.00000,0.00000,1899.00000,,,,,,,12769,7687,7595,92,1899,3,9
21835,"Kirsteen Allan",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,0,"Not elected",,269.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21836,"Tony Buchanan","Scottish National Party (SNP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,1,Elected,1,1551.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21837,"Charlie Gilbert","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,1,Elected,1,1729.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21838,"David Jesner",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,0,"Not elected",,178.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
6838,"Robert Malyn","Social Democratic Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,0,"Not elected",,13.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
6005,"Andy Morrison","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,0,"Not elected",,616.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21839,"Paul O'Kane","Labour Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,1,Elected,1,1531.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21840,"Roy Provan","Liberal Democrats",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,0,"Not elected",,138.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21841,"Stuart Sutherland","UK Independence Party (UKIP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-means-north-and-neilston,S13002915,"Newton Means North and Neilston",1,0,"Not elected",,30.00000,,,,,,,,,,,,,,,,,,,,,,,11619,6134,6055,79,1514,3,9
21827,"Caroline Bamforth","Scottish National Party (SNP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,1,Elected,5,1907.00000,12.90080,1919.90080,2.85359,1922.75439,3.00000,1925.75439,56.52695,1982.28134,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21828,"Bev Brown",Independent,east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,0,"Not elected",,511.00000,34.01120,545.01120,7.33573,552.34693,9.41125,561.75818,57.81545,619.57363,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21829,"Barbara Grant","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,1,Elected,2,1798.00000,418.68960,2216.68960,-261.68960,1955.00000,0.00000,1955.00000,0.00000,1955.00000,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21830,"Ian McAlpine","Labour Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,0,"Not elected",,1009.00000,19.35120,1028.35120,8.53850,1036.88970,6.11805,1043.00775,96.26751,1139.27526,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21831,"Jim McLean","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,1,Elected,5,1437.00000,269.45080,1706.45080,217.95047,1924.40127,11.61866,1936.01993,51.20718,1987.22711,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21832,"Gerry McVeigh","UK Independence Party (UKIP)",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,0,Excluded,3,37.00000,2.93200,39.93200,1.47160,41.40360,-41.40360,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21833,"Alan Rennie","Liberal Democrats",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,0,Excluded,4,308.00000,16.71240,324.71240,7.11573,331.82813,1.00000,332.82813,-332.82813,0.00000,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
21834,"Jim Swift","Conservative and Unionist Party",east-renfrewshire,"East Renfrewshire",local.east-renfrewshire.2017-05-04,UTW:newton-mearns-south-and-eaglesham,S13002918,"Newton Mearns South and Eaglesham",1,1,Elected,1,2766.00000,-811.00000,1955.00000,0.00000,1955.00000,0.00000,1955.00000,0.00000,1955.00000,,,,,,,,,,,,,,,16884,9888,9773,115,1955,4,8
22568,"Billy Buchanan",Independent,falkirk,Falkirk,local.falkirk.2017-05-04,UTW:bonnybridge-and-larbert,S13002940,"Bonnybridge and Larbert",1,1,Elected,6,1134.00000,91.90496,1225.90496,45.67952,1271.58448,123.31448,1394.89896,5.64313,1400.54209,501.92424,1902.46633,,,,,,,,,,,,,12595,5679,5628,51,1408,3,6
22569,"Tom Coleman","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:bonnybridge-and-larbert,S13002940,"Bonnybridge and Larbert",1,1,Elected,1,1898.00000,-490.00000,1408.00000,0.00000,1408.00000,0.00000,1408.00000,0.00000,1408.00000,0.00000,1408.00000,,,,,,,,,,,,,12595,5679,5628,51,1408,3,6
22570,"Linda Gow","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:bonnybridge-and-larbert,S13002940,"Bonnybridge and Larbert",1,0,Excluded,5,884.00000,79.51328,963.51328,28.61424,992.12752,118.17504,1110.30256,5.65480,1115.95736,-1115.95736,0.00000,,,,,,,,,,,,,12595,5679,5628,51,1408,3,6
22571,"David Grant","Conservative and Unionist Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:bonnybridge-and-larbert,S13002940,"Bonnybridge and Larbert",1,1,Elected,4,1368.00000,21.42728,1389.42728,14.77448,1404.20176,22.87240,1427.07416,-19.07416,1408.00000,0.00000,1408.00000,,,,,,,,,,,,,12595,5679,5628,51,1408,3,6
22572,"Janine Danielle Rennie",Independent,falkirk,Falkirk,local.falkirk.2017-05-04,UTW:bonnybridge-and-larbert,S13002940,"Bonnybridge and Larbert",1,0,Excluded,2,128.00000,25.29968,153.29968,-153.29968,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,12595,5679,5628,51,1408,3,6
20381,"David George Robertson","Scottish Green Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:bonnybridge-and-larbert,S13002940,"Bonnybridge and Larbert",1,0,Excluded,3,216.00000,168.57848,384.57848,32.61720,417.19568,-417.19568,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,12595,5679,5628,51,1408,3,6
22550,"David Aitchison","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:boaness-and-blackness,S13002936,"Boâness and Blackness",1,1,Elected,4,1106.00000,10.38408,1116.38408,13.78460,1130.16868,251.06510,1381.23378,,,,,,,,,,,,,,,,,11839,5536,5399,137,1350,3,6
22551,"Michael Burnett","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:boaness-and-blackness,S13002936,"Boâness and Blackness",1,0,Excluded,3,298.00000,4.23840,302.23840,10.57990,312.81830,-312.81830,0.00000,,,,,,,,,,,,,,,,,11839,5536,5399,137,1350,3,6
9227,"Mari-Ellena Corvi","Scottish Green Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:boaness-and-blackness,S13002936,"Boâness and Blackness",1,0,"Not elected",,312.00000,12.71520,324.71520,8.47270,333.18790,26.89370,360.08160,,,,,,,,,,,,,,,,,11839,5536,5399,137,1350,3,6
22552,"Alan Gilbert","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:boaness-and-blackness,S13002936,"Boâness and Blackness",1,0,"Not elected",,761.00000,119.73480,880.73480,1.97550,882.71030,9.97938,892.68968,,,,,,,,,,,,,,,,,11839,5536,5399,137,1350,3,6
22553,"Lynn Munro","Conservative and Unionist Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:boaness-and-blackness,S13002936,"Boâness and Blackness",1,1,Elected,1,1412.00000,0.00000,1412.00000,-62.00000,1350.00000,0.00000,1350.00000,,,,,,,,,,,,,,,,,11839,5536,5399,137,1350,3,6
22613,"Ann Ritchie","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:boaness-and-blackness,S13002936,"Boâness and Blackness",1,1,Elected,1,1510.00000,-160.00000,1350.00000,0.00000,1350.00000,0.00000,1350.00000,,,,,,,,,,,,,,,,,11839,5536,5399,137,1350,3,6
22573,"Safia Ali",Independent,falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,0,Excluded,3,141.00000,57.70750,198.70750,7.38976,206.09726,-206.09726,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,16366,7200,7067,133,1414,4,7
22574,"Gary Bouse","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,1,Elected,1,1921.00000,0.00000,1921.00000,-507.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,,,,,,,,,,,16366,7200,7067,133,1414,4,7
22575,"Joan Margaret Coombes","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,1,Elected,7,956.00000,113.44450,1069.44450,28.76728,1098.21178,56.09552,1154.30730,74.99902,1229.30632,21.91541,1251.22173,854.78460,2106.00633,,,,,,,,,,,16366,7200,7067,133,1414,4,7
22576,"Jim Flynn","Conservative and Unionist Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,1,Elected,1,1968.00000,-554.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,0.00000,1414.00000,,,,,,,,,,,16366,7200,7067,133,1414,4,7
20377,"Chris Marsh","Scottish Green Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,0,Excluded,4,291.00000,37.15800,328.15800,30.35080,358.50880,50.35944,408.86824,-408.86824,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,16366,7200,7067,133,1414,4,7
22577,"Martin Murray","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,0,Excluded,6,850.00000,114.00750,964.00750,16.62696,980.63446,17.03750,997.67196,53.02852,1050.70048,20.27329,1070.97377,-1070.97377,0.00000,,,,,,,,,,,16366,7200,7067,133,1414,4,7
22578,"Laura Murtagh","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:carse-kinnaird-and-tryst,S13002939,"Carse, Kinnaird and Tryst",1,1,Elected,5,940.00000,15.48250,955.48250,394.56040,1350.04290,24.29304,1374.33594,155.73794,1530.07388,-116.07388,1414.00000,0.00000,1414.00000,,,,,,,,,,,16366,7200,7067,133,1414,4,7
22559,"Jim Blackwood","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:denny-and-banknock,S13002938,"Denny and Banknock",1,1,Elected,8,965.00000,11.26966,976.26966,0.23978,976.50944,20.23978,996.74922,22.47956,1019.22878,1.33866,1020.56744,213.21703,1233.78447,125.82926,1359.61373,-94.61373,1265.00000,0.00000,1265.00000,,,,,14537,6416,6321,95,1265,4,10
20380,"Cheryl Brind","Scottish Green Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:denny-and-banknock,S13002938,"Denny and Banknock",1,0,Excluded,3,119.00000,3.83648,122.83648,2.23978,125.07626,-125.07626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,14537,6416,6321,95,1265,4,10
22560,"Fiona Elizabeth Collie","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:denny-and-banknock,S13002938,"Denny and Banknock",1,1,Elected,5,884.00000,316.26982,1200.26982,10.71934,1210.98916,44.15802,1255.14718,18.95912,1274.10630,-9.10630,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,,,,,14537,6416,6321,95,1265,4,10
22561,"Paul Garner","Scottish National Party (SNP)",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:denny-and-banknock,S13002938,"Denny and Banknock",1,1,Elected,1,1664.00000,-399.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,0.00000,1265.00000,,,,,14537,6416,6321,95,1265,4,10
22562,"Khalid Hamid","Labour Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:denny-and-banknock,S13002938,"Denny and Banknock",1,0,Excluded,6,314.00000,8.87186,322.87186,0.23978,323.11164,10.23978,333.35142,22.47956,355.83098,0.68205,356.51303,-356.51303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,14537,6416,6321,95,1265,4,10
22563,"Nigel Harris","Conservative and Unionist Party",falkirk,Falkirk,local.falkirk.2017-05-04,UTW:denny-and-banknock,S13002938,"Denny and Banknock",1,1,Elected,10,916.00000,2.15802,918.15802,0.00000,918.15802,6.00000,924.15802,26.00000,950.15802,0.23643,950.39445,14.03198,964.42643,104.48640,1068.91283,17.54494,1086.45777,228.13605,1314.59382,,,,,14537,6416,6321,95,1265,4,10
